,image_filename,label_id,x,y,w,h,confidence
0,201008244.jpg,1,198.09625379036328,10.519961774229058,198.23068380355835,158.84913206100464,0.1904803365468979
1,201008244.jpg,2,22.862329850711138,196.50515359502148,20.65091729164124,42.96531081199643,0.1279735565185547
2,201008244.jpg,2,2.655128871714907,174.3942232524248,30.061522126197815,80.89548945426944,0.11075996607542038
3,201008244.jpg,3,140.82384374924004,7.052306772675365,56.69326186180115,48.19072484970093,0.3714264929294586
4,201008244.jpg,3,310.49104501042393,87.38778734628872,89.1963541507721,108.76522064208984,0.3356165587902069
5,201008244.jpg,3,157.50396396033466,120.7633450627327,48.8814502954483,50.97491145133972,0.2194499522447586
6,201008244.jpg,3,237.8349738733311,229.5432069868155,106.81788921356198,76.11528038978571,0.2020781934261322
7,201008244.jpg,3,1.2707813154779952,167.14902823208257,21.964924037456512,71.04179263114929,0.19310826063156128
8,201008244.jpg,4,202.08517367065264,11.166307604952852,194.74773406982422,165.61853885650635,0.1888851672410965
9,201008244.jpg,5,237.63085861542632,225.4593464844371,112.12793588638309,78.35866212844849,0.35191598534584045
10,201008244.jpg,5,156.53262153376443,113.13926734702262,50.65943002700806,63.67312073707579,0.16721755266189575
11,201008244.jpg,5,306.72382989759615,88.44168830103256,92.32826232910156,123.59088659286498,0.15664710104465485
12,201008244.jpg,5,0.8783837552785501,160.98225026332616,30.19324243068695,90.63002467155454,0.11118146777153015
13,201008244.jpg,5,60.79525390035485,-1.4224030635464624,44.58977282047272,48.79642128944396,0.10306324064731598
14,201008244.jpg,9,0.05420392623797787,167.86751692404482,21.506546437740326,62.99843192100525,0.16819623112678528
15,201008244.jpg,9,240.12557998745828,225.64883875701506,121.44047021865848,71.96027636528012,0.128005251288414
16,201008244.jpg,13,192.2313560477578,4.360141680742574,206.95359706878662,239.4789457321167,0.3393632769584656
17,201008244.jpg,13,293.28127636841634,85.95289611555224,106.71872363158366,139.46478366851807,0.15069063007831573
18,200908261.jpg,2,87.26414680480957,399.095541536808,29.820282459259033,45.41597366333002,0.10581263154745102
19,200906237.jpg,5,1.4704391858370913,120.77432481953284,12.197741121053696,59.34537053108215,0.10724740475416183
20,200906237.jpg,6,280.6540026127479,91.30931032380558,119.34599738725211,109.89128351211549,0.6641054153442383
21,200906237.jpg,6,8.0201240241779,124.52208577517082,89.09318447113037,63.82057666778563,0.2237912267446518
22,200906237.jpg,6,176.2454687070416,245.65222632136562,50.47600269317627,36.888399720191956,0.18662306666374207
23,200906237.jpg,9,75.56298772885441,101.39447743731002,95.11849880218506,58.32144021987919,0.9172734618186951
24,200906237.jpg,9,196.61471573125385,56.655374966363546,77.73551344871521,43.99059712886811,0.8999705910682678
25,200906237.jpg,9,195.54308343801273,114.97344690072617,72.93807864189148,33.32296013832092,0.744162917137146
26,200906237.jpg,9,201.9968761313339,149.59003082594603,71.69994711875918,29.64283525943756,0.6748053431510925
27,200906237.jpg,9,193.26275434827008,91.81819596259894,77.47893333435056,33.749291300773606,0.6373881697654724
28,200906237.jpg,9,199.39587331096212,170.61916665271642,77.33515501022336,31.72583580017087,0.4483304023742676
29,200906237.jpg,9,168.24493992647868,108.50079886113467,27.614471316337585,41.4028763771057,0.3239457309246063
30,200906237.jpg,9,177.2688190658839,27.57625611212523,33.46090018749237,18.391723930835717,0.29036515951156616
31,200906237.jpg,9,92.97613728598462,70.1726751375516,61.78699731826781,35.30942499637602,0.2470390498638153
32,200906237.jpg,9,140.03344467363405,56.644114804645774,38.754281401634216,15.71145057678222,0.19897007942199707
