,image_filename,label_id,x,y,w,h,confidence
0,201008244.jpg,3,142.04598160152122,4.233965424145776,52.6902973651886,52.725404500961304,0.11351335793733597
1,201008244.jpg,3,201.89934763326255,0.0,198.1006523667374,140.48969745635983,0.1074347123503685
2,201008244.jpg,3,309.3812195318086,87.87720629147124,89.24837112426758,118.87071132659908,0.060255710035562515
3,201008244.jpg,4,199.71397994524142,0.0,198.0845808982849,111.71932220458983,0.15409183502197266
4,201008244.jpg,4,191.01665899141375,41.155580892054736,208.98334100858625,175.88278055191037,0.06849312037229538
5,201008244.jpg,5,230.4216240064096,226.25659395513662,117.34956502914432,75.89237689971918,0.1490134298801422
6,201008244.jpg,5,196.67323832186494,22.95619135055411,203.32676167813506,211.15520000457758,0.09750930219888687
7,201008244.jpg,5,307.4343437808936,87.52423170684497,90.16762971878052,191.73828363418576,0.06540707498788834
8,201008244.jpg,7,210.70289523969805,3.0475767019230564,189.29710476030195,69.1473066806793,0.23255807161331177
9,201008244.jpg,7,139.27495224135262,4.75346339600429,56.4347505569458,54.022389650344834,0.10481774806976318
10,201008244.jpg,8,201.6988890861228,0.0,198.3011109138772,135.01149415969846,0.06264182925224304
11,200908261.jpg,2,84.8957055854689,392.68677001464306,31.895334720611572,51.68678283691406,0.17537738382816315
12,200908261.jpg,5,590.3822237467641,112.11334542104947,14.66667652130127,26.049156188964844,0.05192337930202484
13,200906237.jpg,3,78.69527162283401,36.60385838548989,44.57777142524719,19.79861706495285,0.06479541957378387
14,200906237.jpg,6,95.09627853227995,66.51857128815726,44.30645108222963,35.86378693580626,0.2524769902229309
15,200906237.jpg,6,285.6576786953768,94.33818502088134,113.65370750427246,116.53516292572017,0.21756049990653992
16,200906237.jpg,6,119.1392891288666,75.14222257463862,36.62999868392946,28.655275702476487,0.15347100794315338
17,200906237.jpg,6,174.65889762938326,241.06579755460692,52.05047130584717,42.049697041511564,0.13206802308559418
18,200906237.jpg,9,76.50611372318896,102.3327797632244,95.06004452705385,56.26061558723448,0.9948599338531494
19,200906237.jpg,9,198.38290340448185,57.69228092874211,77.12573409080505,29.524406790733337,0.9930196404457092
20,200906237.jpg,9,197.3441901973435,77.13246101483219,76.7035961151123,29.551476240158095,0.8708356022834778
21,200906237.jpg,9,193.98209465339806,122.88610591873383,73.23524355888367,33.039659261703505,0.825371503829956
22,200906237.jpg,9,196.58367387663878,96.53454129307526,73.38423728942871,30.36178648471831,0.7573645710945129
23,200906237.jpg,9,283.50236025465597,96.81130079688717,116.49763974534403,92.38990545272824,0.665029764175415
24,200906237.jpg,9,45.28110520489285,122.21501783694694,54.741173982620225,51.901841163635225,0.6524123549461365
25,200906237.jpg,9,198.4735489557397,140.59200388099973,78.49572300910953,32.300373911857605,0.6293525695800781
26,200906237.jpg,9,2.4980018054066022e-14,120.44176402906251,16.115932495274443,54.481810331344604,0.5149611830711365
27,200906237.jpg,9,204.60940223376326,168.6554429605425,73.52387309074402,30.72507083415985,0.49739256501197815
28,200906237.jpg,9,271.01500055619647,42.497078861509074,26.930052042007446,26.916456222534173,0.30462947487831116
29,200906237.jpg,9,1.4625186320242956,45.7256134384671,50.9680151939392,26.850426197051995,0.25275731086730957
30,200906237.jpg,9,78.47699575909736,37.667856371841935,46.83314859867096,19.370162487030015,0.24506433308124542
31,200906237.jpg,9,295.1393344789585,40.6234506916993,20.98376750946045,22.289983928203583,0.18918907642364502
32,200906237.jpg,9,300.08407369803325,58.69233590132562,27.55826711654663,17.458365857601166,0.13823381066322327
33,200906237.jpg,9,266.6091880273749,266.97552394815335,64.00954127311707,31.79571032524109,0.11772144585847855
34,200906237.jpg,9,136.2631163958992,67.19776817730495,34.85148251056671,23.119422793388367,0.09642747789621353
35,200906237.jpg,9,321.1177562299536,54.23554301076249,77.06822752952576,36.08264029026031,0.08773840963840485
36,200906237.jpg,9,321.9599839367179,171.43154589189413,78.04001606328211,29.541248083114596,0.0853583887219429
37,200906237.jpg,9,315.203186231,44.42019035507526,19.817909598350525,15.044783055782318,0.08534498512744904
38,200906237.jpg,9,92.69885465534516,73.59765880441259,68.63116621971129,28.833588957786546,0.07794751226902008
39,200906237.jpg,9,2.1916463813113323,95.8835819431076,39.11392390727997,31.056055426597595,0.07578025758266449
40,200906237.jpg,9,344.4445688709901,0.0,54.63908314704895,52.70115925444177,0.07425127923488617
41,200906237.jpg,9,259.0235830420918,293.1603583457967,137.3443603515625,56.262022256851196,0.07120348513126373
42,200906237.jpg,9,297.711611098836,7.493093011767665,102.09506750106812,54.00063395500182,0.06886576861143112
43,200906237.jpg,9,296.34129418088827,75.41613051119786,32.24475383758545,20.27553170919417,0.06657517701387405
44,200906237.jpg,9,269.28612580251445,186.79366042215545,125.81132650375366,64.66613411903379,0.06212930381298065
45,200906237.jpg,9,0.1253570953388794,103.92621235382839,14.384710788726805,23.61383587121962,0.061835236847400665
46,200906237.jpg,9,0.034004204013263206,33.62080970674361,36.30299866199493,26.180139183998108,0.06086044758558273
47,200906237.jpg,9,1.7326943028655228,153.59125764309002,18.2871475815773,29.040250182151794,0.05812045559287071
48,200906237.jpg,9,285.45339224593977,58.97411789212909,16.55482053756714,16.598980128765106,0.05148264765739441
49,201109227.jpg,6,247.87641572100782,62.048334202596145,50.8784055709838,63.447093963623026,0.11005274951457977
