,image_filename,label_id,x,y,w,h,confidence
0,201008244.jpg,3,315.12890273190493,86.61307208585045,84.87109726809507,111.14940643310548,0.3236235976219177
1,201008244.jpg,3,237.34190985560417,228.4368798136711,122.96102046966553,76.833575963974,0.31115782260894775
2,201008244.jpg,3,143.41782192957268,5.290301231650128,50.70509314537048,48.54675233364106,0.2163662612438202
3,201008244.jpg,4,198.4583811643807,1.9384405122406079,200.86684226989743,138.39819431304932,0.24263207614421844
4,201008244.jpg,5,236.17569361968714,223.5982168159561,115.48565626144409,80.28152585029602,0.3304992616176605
5,201008244.jpg,6,62.24073022603989,1.0225813835859285,41.57278537750244,44.1572368144989,0.21170860528945923
6,200906237.jpg,6,282.22992792725563,95.33797279000282,117.77007207274437,102.11315155029294,0.7435022592544556
7,200906237.jpg,9,79.37929619978132,103.03597097208178,89.85970616340637,56.81543946266176,0.9536320567131042
8,200906237.jpg,9,197.02650563794313,55.78961015104831,77.23159193992612,45.84155082702637,0.8924353122711182
9,200906237.jpg,9,195.54924248426434,114.03820426756849,76.00199580192563,33.98182690143585,0.7306761741638184
10,200906237.jpg,9,199.31770799242767,153.93232874915964,78.21785807609561,30.962458252906828,0.6794453263282776
11,200906237.jpg,9,195.1928780361358,90.1609322682815,77.79240012168881,35.17586588859558,0.6736461520195007
12,200906237.jpg,9,168.320019437773,110.02174936531715,27.549749612808228,40.04200398921965,0.3961775600910187
13,200906237.jpg,9,202.97899487443667,171.67303488569218,75.13163685798648,32.38856792449951,0.35378336906433105
14,200906237.jpg,9,177.82359781187313,27.29329003844786,34.33740735054016,16.644024848937985,0.2451629638671875
15,200906237.jpg,9,0.18025823155655707,122.29668303991718,17.59997457265854,55.21963834762576,0.2104334980249405
16,201109227.jpg,5,65.15562249808195,214.42921880111675,24.461500346660614,38.92938196659088,0.3157351016998291
17,201109227.jpg,9,140.97751048717907,306.0096653128494,63.32955956459048,36.388856172561646,0.820339024066925
18,201109227.jpg,9,89.32548720711989,227.07164058949724,57.044732570648165,22.37892895936966,0.7486768364906311
19,201109227.jpg,9,90.42647174162782,244.2283216043482,56.32497072219847,22.19146341085434,0.7340487837791443
20,201109227.jpg,9,91.43076729702254,259.3315795972967,57.768225669860854,25.94333589076996,0.7304482460021973
21,201109227.jpg,9,93.57209565908818,298.7410532399148,50.70984959602353,23.26960414648056,0.7220076322555542
22,201109227.jpg,9,95.00849326928129,280.9605632098365,49.137201905250535,22.64563739299774,0.7217968106269836
23,201109227.jpg,9,92.71764871219374,212.77887967536424,56.853401660919175,18.395860493183136,0.6727569103240967
24,201109227.jpg,9,146.06076639466198,154.1990283614751,42.57416129112244,20.64756453037262,0.6420351266860962
25,201109227.jpg,9,161.91205373316518,258.59420947685925,47.68548607826236,22.765785455703735,0.616837203502655
26,201109227.jpg,9,156.6909796444923,276.049454694024,44.01001036167145,17.70150512456894,0.5778745412826538
27,201109227.jpg,9,93.41323545567278,198.49235069849493,53.46124172210696,18.231508135795593,0.5470974445343018
28,201109227.jpg,9,228.80765044481618,266.31545592732147,49.54117834568021,26.119786500930786,0.5390831232070923
29,201109227.jpg,9,146.40712486229862,168.59366611965484,44.272196292877226,22.214029729366302,0.5366916060447693
30,201109227.jpg,9,158.56496216886123,204.93377832710502,36.10599637031558,24.131444096565247,0.5330676436424255
31,201109227.jpg,9,93.61716353009066,182.9368271782317,46.486714482307434,15.696577727794647,0.5290724635124207
32,201109227.jpg,9,156.8923963749113,186.44771640583028,36.64930760860443,24.069328606128693,0.49691906571388245
33,201109227.jpg,9,128.85988811030984,167.26833374705166,23.655623197555542,21.219326555728912,0.4413924515247345
34,201109227.jpg,9,167.1783432588385,243.2843038666051,55.408018827438354,19.766293466091184,0.43262967467308044
35,201109227.jpg,9,225.85174864081446,249.36084239400103,54.45808768272397,29.96884286403653,0.4019522964954376
36,201109227.jpg,9,161.81627176798486,226.400239912119,35.82320213317874,16.677656769752502,0.35482898354530334
37,201109227.jpg,9,230.36395227961876,286.3333846587395,43.93029808998105,22.56592959165573,0.33869725465774536
38,201109227.jpg,9,152.23577104268026,295.35466749612,39.70119357109073,17.210866510868073,0.3367859423160553
39,201109227.jpg,9,177.37615551589548,280.7095615004987,40.55682122707364,17.638689279556274,0.2820375859737396
40,201109227.jpg,9,159.50540064310667,251.28203652416974,42.55650043487549,17.741291224956484,0.2337125688791275
41,201109227.jpg,9,171.52517588080428,295.7393231925396,42.773669958114624,14.936357736587524,0.23176704347133636
42,201109227.jpg,9,190.67173153162003,260.68624128820375,29.86052930355072,22.750158607959747,0.22989262640476227
43,201401142.jpg,6,306.8350206402811,158.33363949458982,92.38300323486328,69.4936215877533,0.6916887760162354
44,201401142.jpg,6,269.4729238605322,112.2077013441899,87.12983727455139,48.678866028785706,0.5312467813491821
45,201401142.jpg,6,284.6172590597393,90.1601148362687,42.41912364959717,23.480635881423964,0.41736727952957153
46,201401142.jpg,6,207.57401181276595,15.068432726283065,63.12769055366516,155.63079118728635,0.2586931884288788
47,200907085.jpg,9,102.80800648033619,64.51831310987473,45.224082469940186,49.499535560607896,0.4136708676815033
48,200907085.jpg,9,196.52705507450037,228.40048137590637,29.29489314556122,24.3393212556839,0.40469488501548767
49,2008112329.jpg,6,36.21064391688346,29.495316091316173,606.9882345199585,492.9049158096314,0.4891625940799713
50,2010093010.jpg,6,333.42560436576605,114.06364180147648,43.91559064388275,67.79873371124268,0.5555654168128967
51,2010093010.jpg,6,13.33702170240355,138.03443330201392,75.04467368125916,39.51258063316345,0.4413255453109741
52,2010093010.jpg,6,368.63587768639565,170.04017307281748,29.952523112297058,60.10028123855588,0.40907418727874756
53,2010093010.jpg,6,86.33038550220434,169.47381954854072,62.05270290374756,86.94586753845212,0.38792964816093445
54,2010093010.jpg,6,50.605515891752084,193.4232380879238,31.66928589344024,19.062899053096743,0.28680476546287537
55,2010093010.jpg,6,82.78310091330869,164.5103246370139,26.82797610759735,57.1759104728699,0.2596191167831421
56,2010093010.jpg,6,37.71177454167326,207.1346264579625,38.155695796012886,20.662425458431215,0.23974356055259705
57,2010093010.jpg,6,2.3062624927455646,167.54762873516316,35.07297337055206,73.27734827995297,0.21789991855621338
58,2010093010.jpg,6,331.460369212073,126.18237504387841,20.228123664855957,47.37410843372345,0.21584388613700867
59,2010093010.jpg,6,308.8261640322881,165.72593727619187,35.628002882003784,17.403171956539154,0.21460914611816406
60,2015042012.jpg,3,3.3676112520155455,127.03594707122973,64.63806629180908,103.3159494400024,0.22362317144870758
61,2015042012.jpg,5,220.64113430678844,191.09599813818932,89.15115594863892,110.29347181320185,0.8534444570541382
62,2015042012.jpg,5,139.6609604358673,171.37682437896729,78.4799873828888,109.74419116973877,0.795516312122345
63,2015042012.jpg,5,188.13356970398294,140.46913075022167,69.26518678665158,88.05062770843506,0.7110525369644165
64,2015042012.jpg,5,62.89587467908859,159.48145389556882,79.95542883872986,91.16461873054504,0.3750266432762146
65,2015042012.jpg,5,3.929846631169076,131.49046070965292,68.79987120628357,99.56763386726377,0.2444884479045868
66,2015042012.jpg,5,153.0556745827198,-0.4573571961373063,102.27710008621216,77.27302312850952,0.23430153727531433
67,2015042012.jpg,5,67.08470901950989,-0.30459241811709725,94.68451738357544,68.03754568099977,0.23068329691886902
68,2015042012.jpg,9,73.3564799227177,96.57718480577114,95.7166373729706,41.627269983291626,0.6004155874252319
69,2015042012.jpg,9,159.40189796700403,66.4807007015398,60.84418296813965,37.584796547889695,0.5743144750595093
70,201405051.jpg,3,117.34980829796177,211.60232701070888,122.79994487762451,56.589442491531344,0.3872123956680298
71,201405051.jpg,5,134.1008961200714,78.14060822129248,133.12993049621582,177.79115438461304,0.5655432343482971
72,201405051.jpg,7,120.93263568091794,206.1047918995355,124.27603006362915,64.51399326324466,0.36388370394706726
73,201405051.jpg,9,112.80168511730801,213.42083267808383,129.9840807914734,56.48383498191836,0.42564162611961365
74,200902021.jpg,3,255.5052843858695,179.99269688581515,312.11185455322266,321.0773706436157,0.6037302613258362
75,2008120727.jpg,4,260.1569077305369,58.044839840697705,72.0637321472168,53.76388072967529,0.2283455729484558
76,2008120727.jpg,5,187.87654457475955,503.2763473709051,85.76257705688474,134.10473823547363,0.8851042985916138
77,2008120727.jpg,5,110.74327986834328,502.89033075729924,85.90586662292478,133.53751182556152,0.8550737500190735
78,2008120727.jpg,5,274.8122666007043,4.245365798560625,112.91949272155756,54.349188804626465,0.2530003488063812
79,2008120727.jpg,8,241.30590681221204,160.26380455979285,89.22282218933108,53.415870666503906,0.21686220169067383
80,2008120727.jpg,8,200.9469820945966,212.32484238945005,90.23749351501465,52.45452404022217,0.21077260375022888
81,2008120727.jpg,9,240.46599321836823,161.29101218176862,89.61118698120117,50.89475154876709,0.3171258866786957
82,2008120727.jpg,9,159.9151181922098,262.47934930763836,81.90660476684573,50.3434944152832,0.23911446332931519
83,200811144.jpg,3,329.71416115760803,161.9145318865776,123.04866313934326,124.32389259338379,0.4585728049278259
84,200811144.jpg,5,326.9628033482669,160.9968456929972,125.16568899154663,122.95415401458737,0.46552035212516785
85,201006236.jpg,4,38.90882791496701,85.22500196316753,52.52127051353455,34.1884583234787,0.35198482871055603
86,201006236.jpg,5,119.81117434988882,83.80869972098392,174.90123510360718,192.60447025299075,0.937591016292572
87,201006236.jpg,5,89.90745751647688,64.98756802402794,22.158774733543396,37.12637722492218,0.41074439883232117
88,201006236.jpg,5,105.37668054778007,46.23564521379644,19.63331550359726,25.090506672859185,0.30570048093795776
89,201006236.jpg,8,38.3387761027571,85.85777058204452,52.91898250579833,32.90192484855652,0.31681960821151733
90,201006236.jpg,9,369.0238746235528,102.17791696572718,30.725538730621338,18.28059256076814,0.5357346534729004
